artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
"[""Des'ree""]",[206668],0.627,0.669,0.498,94.029,-9.985,1,0,0.211,2.72E-06,0.111,0.0412,0,245200,64,1994,4/27/1994,You Gotta Be
"[""Des'ree""]",[206668],0.276,0.294,0.0733,83.468,-14.434,0,9,0.91,0.013,0.105,0.0391,0,293573,58,1998,6/29/1998,I'm Kissing You
"[""Des'ree""]",[206668],0.663,0.753,0.484,94.06,-7.061,1,0,0.176,0,0.105,0.0379,0,240067,55,1998,6/29/1998,You Gotta Be
"[""Destiny's Child"", 'Missy Elliott']","[210991, 502371]",0.781,0.59,0.446,97.86,-8.333,0,11,0.0447,1.40E-06,0.092,0.0606,0,297333,37,1999,7/27/1999,"Confessions (feat. Missy ""Misdemeanor"" Elliott)"
"[""Destiny's Child"", 'Next']","[210991, 391177]",0.687,0.707,0.821,127.81,-5.691,0,6,0.0156,0,0.113,0.222,0,275160,36,1999,7/27/1999,If You Leave (feat. Next)
"[""Destiny's Child""]",[210991],0.617,0.575,0.278,72.188,-5.212,0,3,0.000238,0.053,0.0542,0.0363,0,245600,43,1999,7/27/1999,Temptation
"[""Destiny's Child""]",[210991],0.709,0.505,0.949,98.091,-6.71,0,6,0.37,4.33E-06,0.267,0.199,0,222627,22,1976,1976,"Independent Women, Pt. *"
"[""Destiny's Child""]",[210991],0.464,0.678,0.682,148.706,-8.104,0,5,0.0655,1.23E-05,0.333,0.144,0,286773,39,2004,11/16/2004,Is *** The Reason
"[""Destiny's Child""]",[210991],0.839,0.403,0.901,124.042,-8.415,1,6,0.489,0,0.363,0.103,0,234707,40,2004,11/16/2004,Bad Habit
"[""Destiny's Child""]",[210991],0.681,0.716,0.543,85.874,-4.785,0,9,0.0216,0,0.0806,0.208,0,255933,36,1999,7/27/1999,Hey Ladies
"[""Destiny's Child""]",[210991],0.863,0.707,0.614,89.07,-3.332,1,2,0.0585,1.25E-05,0.0351,0.0948,0,225507,41,2000,7/4/2000,"Destiny's Child - Jumpin' Jumpin' ********* Video) (feat. Jermaine Dupri, Da Brat & Lil Bow Wow)"
"[""Destiny's Child""]",[210991],0.661,0.601,0.465,115.991,-4.573,0,5,0.00301,1.08E-05,0.0535,0.029,0,335467,35,1999,7/27/1999,Now That ***** Gone
"[""Destiny's Child""]",[210991],0.704,0.673,0.704,82.654,-6.021,1,1,0.252,3.10E-05,0.062,0.141,0,215493,37,2004,11/16/2004,Through With Love
"[""Destiny's Child""]",[210991],0.713,0.678,0.734,138.009,-3.525,0,5,0.273,0,0.149,0.102,0,271333,76,1999,7/27/1999,Say My Name
"[""Destiny's Child""]",[210991],0.771,0.685,0.683,88.997,-4.639,1,1,0.00543,0.00157,0.0537,0.0567,0,230200,70,1999,7/27/1999,"Jumpin', Jumpin'"
"[""Destiny's Child""]",[210991],0.845,0.576,0.461,127.641,-5.15,0,11,0.139,0,0.0764,0.153,0,256027,65,1999,7/27/1999,"Bills, Bills, Bills"
"[""Destiny's Child""]",[210991],0.514,0.911,0.619,161.109,-2.027,0,1,0.0559,0,0.775,0.41,0,254027,71,2001,5/1/2001,Survivor
"[""Destiny's Child""]",[210991],0.73,0.602,0.927,97.954,-3.782,0,6,0.362,3.69E-06,0.169,0.206,0,221133,66,2001,5/1/2001,"Independent Women, Pt. *"
"[""Destiny's Child""]",[210991],0.878,0.417,0.904,77.49,-6.799,1,7,0.0444,0,0.0833,0.361,0,325573,67,2004,11/16/2004,Soldier (feat. T.I. & Lil' Wayne)
"[""Destiny's Child""]",[210991],0.605,0.584,0.464,125.802,-7.043,0,11,0.286,0,0.235,0.197,0,245400,61,2004,11/16/2004,Cater * U
"[""Destiny's Child""]",[210991],0.84,0.835,0.637,103.376,-4.386,0,1,0.00281,1.11E-06,0.152,0.275,0,207907,64,2001,5/1/2001,************
"[""Destiny's Child""]",[210991],0.517,0.598,0.922,96.933,-3.751,0,6,0.388,2.22E-06,0.183,0.263,0,221627,59,2001,5/1/2001,"Independent Women, Pt. *"
"[""Destiny's Child""]",[210991],0.567,0.747,0.556,89.036,-6.019,0,6,0.31,0,0.04,0.105,0,224147,65,2004,11/16/2004,****
"[""Destiny's Child""]",[210991],0.566,0.573,0.313,116.067,-7.21,1,5,0.25,0,0.0723,0.0436,0,276093,61,2001,5/1/2001,***** Eyes
"[""Destiny's Child""]",[210991],0.835,0.833,0.586,103.358,-4.364,0,1,0.00247,0,0.171,0.284,0,207733,60,2001,5/1/2001,************
"[""Destiny's Child""]",[210991],0.524,0.904,0.655,161.188,-2.071,1,8,0.0533,0,0.776,0.398,0,254040,57,2001,5/1/2001,Survivor
"[""Destiny's Child""]",[210991],0.814,0.899,0.545,119.011,-5.958,1,1,0.00727,0.219,0.0979,0.0637,0,242013,57,2004,11/16/2004,Lose My Breath
"[""Destiny's Child""]",[210991],0.67,0.582,0.675,181.841,-3.574,1,1,0.3,0,0.0845,0.224,0,207467,49,1998,2/17/1998,"No, No, No Pt. * (feat. Wyclef Jean)"
"[""Destiny's Child""]",[210991],0.412,0.577,0.345,173.675,-4.944,1,7,0.163,0,0.0969,0.119,0,236400,59,2001,5/1/2001,Emotion
"[""Destiny's Child""]",[210991],0.76,0.718,0.927,104.42,-3.087,1,6,0.00413,7.63E-06,0.18,0.147,0,212440,52,1999,7/27/1999,Bug a Boo (H-Town **** Mix)
"[""Destiny's Child""]",[210991],0.882,0.683,0.618,97.932,-4.873,0,1,0.033,0,0.0369,0.223,0,193933,50,1999,7/27/1999,So Good
"[""Destiny's Child""]",[210991],0.632,0.631,0.684,68.88,-3.801,0,5,0.311,0,0.142,0.13,0,268027,48,2000,2/21/2000,Say My Name
"[""Destiny's Child""]",[210991],0.419,0.518,0.423,98.253,-5.689,0,3,0.544,0,0.445,0.167,0,306307,49,2001,5/1/2001,Dangerously In Love
"[""Destiny's Child""]",[210991],0.434,0.401,0.319,124.838,-5.532,1,8,0.532,0,0.253,0.0326,0,255880,45,2004,11/16/2004,If
"[""Destiny's Child""]",[210991],0.694,0.368,0.465,60.117,-7.264,1,8,0.19,0,0.14,0.0655,0,247040,43,1998,2/17/1998,"No, No, No, Pt. *"
"[""Destiny's Child""]",[210991],0.738,0.413,0.527,143.988,-6.681,0,11,0.189,0,0.0805,0.38,0,280200,44,2004,11/16/2004,T-Shirt
"[""Dr. Buzzard's Original Savannah Band""]",[169088],0.592,0.563,0.86,106.029,-15.245,1,8,0.0108,0,0.0571,0.0523,0,288400,26,1976,1976,I'll Play The Fool - Digitally Mastered - August ****
"[""Dr. Buzzard's Original Savannah Band""]",[169088],0.564,0.342,0.519,117.834,-19.713,0,8,0.0246,0,0.067,0.0453,0,245573,43,1976,1976,*********
"[""Dr. Buzzard's Original Savannah Band""]",[169088],0.699,0.333,0.533,115.147,-19.342,1,0,0.00401,0,0.0607,0.0595,0,347600,39,1976,1976,Cherchez la Femme / Se Si Bon
"[""Dr. Buzzard's Original Savannah Band""]",[169088],0.621,0.243,0.296,106.522,-21.96,1,11,0.167,0,0.305,0.0368,0,251200,33,1976,1976,Hard Times - Digitally Mastered - August ****
"[""Enuff Z'nuff""]",[741512],0.373,0.884,0.28,130.099,-7.707,1,4,0.00409,0,0.329,0.0421,0,257920,37,1989,8/18/1989,New Thing
"[""Flamin' Groovies""]",[180263],0.495,0.632,0.376,137.105,-12.941,1,8,0.0254,0.0332,0.237,0.0404,0,273307,35,1989,1989,Shake **** Action
"[""Flamin' Groovies""]",[180263],0.621,0.843,0.783,117.92,-8.565,0,1,0.0307,2.29E-06,0.133,0.0298,0,150146,29,1976,1976,Yes It's True
"[""Flamin' Groovies""]",[180263],0.631,0.593,0.58,128.47,-11.485,1,5,0.0866,0.122,0.374,0.0444,0,252347,29,1989,1989,Don't Put Me On
"[""Flamin' Groovies""]",[180263],0.554,0.97,0.551,117.123,-3.919,1,9,0.226,0.00478,0.11,0.0511,0,171867,24,1971,1971,Teenage Head
"[""Flamin' Groovies""]",[180263],0.364,0.657,0.515,107.101,-9.073,1,7,0.00355,0.000378,0.338,0.0407,0,140786,24,1976,1976,*********
"[""Flamin' Groovies""]",[180263],0.481,0.671,0.369,125.646,-11.527,1,2,0.0798,0,0.286,0.0509,0,172706,24,1976,1976,You Tore Me Down
"[""Flamin' Groovies""]",[180263],0.495,0.632,0.376,137.105,-12.941,1,8,0.0254,0.0332,0.237,0.0404,0,273307,48,1976,1976,Shake **** Action
"[""Flamin' Groovies""]",[180263],0.403,0.776,0.348,149.119,-4.554,0,4,0.376,6.99E-05,0.104,0.0366,0,286840,44,1971,1971,Whiskey Woman
"[""Flamin' Groovies""]",[180263],0.459,0.829,0.404,146.843,-9.974,1,2,0.00376,2.49E-06,0.11,0.0662,0,263733,44,1989,1989,Slow Death
"[""Flamin' Groovies""]",[180263],0.614,0.79,0.923,101.937,-3.867,1,4,0.0703,0.0012,0.0633,0.0321,0,237867,33,1971,1971,*********** Numbers
"[""Fun Lovin' Criminals""]",[800695],0.752,0.681,0.713,95.8,-7.397,0,11,0.0676,0.382,0.174,0.0298,0,193147,47,1996,2/20/1996,The Fun Lovin' Criminal
"[""Fun Lovin' Criminals""]",[800695],0.76,0.577,0.293,104.61,-7.899,1,2,0.0139,0.0306,0.0745,0.0339,1,184000,55,1996,2/20/1996,Scooby Snacks
"[""Gilbert O'Sullivan""]",[546735],0.76,0.595,0.729,109.83,-7.632,1,11,0.721,0,0.0939,0.0291,0,155973,50,1992,4/10/1992,What's In a Kiss - Guitar Version
"[""Gilbert O'Sullivan""]",[546735],0.558,0.464,0.559,171.762,-8.488,0,8,0.583,0.000133,0.159,0.0354,0,217729,55,1972,1/1/1972,Alone ***** (Naturally)
"[""Gilbert O'Sullivan""]",[546735],0.75,0.518,0.612,105.635,-7.087,1,9,0.581,0,0.263,0.0282,0,180453,40,1972,1/1/1972,Clair
"[""Gilbert O'Sullivan""]",[546735],0.226,0.593,0.552,174.791,-9.05,1,3,0.306,5.50E-05,0.129,0.0384,0,203667,36,1971,1/1/1971,Nothing Rhymed
"[""Gilbert O'Sullivan""]",[546735],0.645,0.668,0.87,107.069,-8.324,1,0,0.164,0,0.139,0.0345,0,194293,32,1971,1/1/1971,Matrimony
"[""Gilbert O'Sullivan""]",[546735],0.77,0.888,0.919,124.659,-6.564,1,1,0.511,8.39E-06,0.0472,0.0342,0,159867,32,1973,1/1/1973,Get Down
"[""Gilbert O'Sullivan""]",[546735],0.829,0.751,0.859,109.61,-9.273,1,3,0.495,0,0.0441,0.037,0,158600,29,1971,1/1/1971,Too Much Attention
"[""Gov't Mule""]",[161351],0.418,0.633,0.483,122.781,-8.138,1,10,0.0935,0.079,0.759,0.0462,0,549933,41,1999,2/5/1999,Soulshine
"[""Gov't Mule""]",[161351],0.709,0.585,0.551,74.513,-6.417,1,2,0.21,0.851,0.0972,0.0388,0,283627,42,2007,10/16/2007,****** Your Mind
"[""Gov't Mule""]",[161351],0.462,0.848,0.545,127.82,-6.337,1,0,0.00901,0.0498,0.776,0.107,0,388467,37,1999,2/5/1999,30 Days In The Hole
"[""Gov't Mule""]",[161351],0.573,0.595,0.39,150.694,-7.72,0,9,0.101,0.0103,0.0262,0.0305,0,361640,39,2001,10/23/2001,Beautifully Broken
"[""Gov't Mule""]",[161351],0.498,0.99,0.394,106.789,-2.721,1,0,0.0143,0.0258,0.178,0.125,0,227200,42,2001,10/23/2001,Life On The Outside
"[""Gov't Mule""]",[161351],0.634,0.595,0.769,138.158,-6.674,1,9,0.161,0.34,0.0878,0.0317,0,407040,34,1998,2/5/1998,Thorazine Shuffle
"[""Gov't Mule""]",[161351],0.431,0.586,0.262,126.134,-8.077,1,10,0.497,0.00201,0.16,0.0773,0,467800,55,2001,10/23/2001,Soulshine
"[""Gov't Mule""]",[161351],0.534,0.72,0.685,151.515,-5.905,0,8,0.129,0.00273,0.11,0.0303,0,356733,50,2001,10/23/2001,Banks Of The **** End
"[""Gov't Mule""]",[161351],0.353,0.798,0.594,136.127,-5.881,1,4,0.000583,0.284,0.13,0.0421,0,417227,44,1998,2/5/1998,"*** Said, *** Said"
"[""Guns N' Roses""]",[540883],0.446,0.978,0.4,111.797,-5.275,0,5,0.0303,0.161,0.0376,0.0443,0,373267,40,1987,7/29/1987,Rocket Queen
"[""Guns N' Roses""]",[540883],0.459,0.97,0.282,103.505,-6.16,1,8,0.158,0.00483,0.476,0.0583,0,219933,39,1987,7/29/1987,My ********
"[""Guns N' Roses""]",[540883],0.487,0.894,0.534,112.637,-8.327,0,10,6.06E-05,0.879,0.91,0.0793,0,183027,31,1988,1/1/1988,Nice Boys - Live
"[""Guns N' Roses""]",[540883],0.377,0.843,0.549,76.799,-7.874,0,10,0.000769,0.9,0.955,0.0887,0,222733,31,1988,1/1/1988,Move To The City - Live
"[""Guns N' Roses""]",[540883],0.509,0.979,0.559,122.846,-5.759,1,8,0.127,0.842,0.0829,0.0968,1,267067,44,1991,9/17/1991,Bad Apples
"[""Guns N' Roses""]",[540883],0.308,0.996,0.375,181.331,-3.356,0,10,0.00319,0.000283,0.356,0.0817,0,191827,47,1993,1/1/1993,Raw Power
"[""Guns N' Roses""]",[540883],0.395,0.988,0.365,140.849,-4.877,1,11,0.0257,0.146,0.353,0.111,1,263573,38,1987,7/29/1987,Out Ta Get Me
"[""Guns N' Roses""]",[540883],0.416,0.995,0.33,112.014,-5.376,0,10,0.000164,0.0902,0.34,0.119,0,185573,39,1987,7/29/1987,Shadow Of Your Love
"[""Guns N' Roses""]",[540883],0.237,0.992,0.256,170.627,-5.215,1,1,0.0425,0.00668,0.0755,0.129,0,231560,37,1987,7/29/1987,Think About You
"[""Guns N' Roses""]",[540883],0.43,0.883,0.8,95.308,-6.93,1,8,0.504,2.51E-06,0.027,0.0439,1,250453,36,1987,7/29/1987,You're Crazy
"[""Guns N' Roses""]",[540883],0.402,0.994,0.268,122.223,-4.436,1,8,0.0137,0.0163,0.399,0.132,1,197013,36,1987,7/29/1987,You're Crazy
"[""Guns N' Roses""]",[540883],0.345,0.975,0.138,94.54,-6.677,0,0,0.00549,1.43E-05,0.395,0.405,1,86427,42,1991,9/17/1991,My World
"[""Guns N' Roses""]",[540883],0.563,0.784,0.387,98.011,-9.234,0,1,0.1,0.00219,0.895,0.042,0,297227,54,2008,1/1/2008,Better
"[""Guns N' Roses""]",[540883],0.263,0.442,0.133,92.179,-8.279,0,8,0.603,2.99E-06,0.106,0.0309,0,334373,58,2008,1/1/2008,This I Love
"[""Guns N' Roses""]",[540883],0.374,0.988,0.321,152.31,-4.706,1,1,0.0321,0.141,0.324,0.0744,0,206173,35,1987,7/29/1987,Anything Goes
"[""Guns N' Roses""]",[540883],0.501,0.234,0.293,121.457,-13.663,1,11,0.798,4.89E-05,0.0714,0.0298,0,300587,38,1987,7/29/1987,November Rain - Acoustic Version / **** Sound City Session
"[""Guns N' Roses""]",[540883],0.474,0.8,0.156,133.94,-10.472,1,2,0.000769,0.0309,0.131,0.0775,0,283213,53,2008,1/1/2008,Chinese *********
"[""Guns N' Roses""]",[540883],0.405,0.773,0.338,72.483,-8.499,1,11,0.0542,0.225,0.658,0.0535,0,299427,35,1987,7/29/1987,Knockin' On Heaven's Door - Live At The Marquee ***** London / ****
"[""Guns N' Roses""]",[540883],0.431,0.909,0.392,108.142,-7.352,0,10,5.94E-05,0.9,0.969,0.0827,1,201613,34,1987,7/29/1987,Reckless Life - Live
"[""Guns N' Roses""]",[540883],0.131,0.977,0.137,186.572,-8.851,1,1,0.00606,0.691,0.945,0.0837,0,246253,34,1987,7/29/1987,Whole Lotta Rosie - Live At The Marquee ***** London / ****
"[""Guns N' Roses""]",[540883],0.483,0.38,0.329,76.469,-11.443,1,0,0.864,0.0048,0.106,0.0317,0,618293,35,1987,7/29/1987,November Rain - Piano Version / **** Sound City Session
"[""Guns N' Roses""]",[540883],0.485,0.928,0.485,112.773,-6.836,1,6,7.78E-05,0.904,0.851,0.101,0,182587,34,1987,7/29/1987,Nice Boys - Live
"[""Guns N' Roses""]",[540883],0.333,0.91,0.62,156.03,-8.056,1,3,0.00338,0.685,0.74,0.0833,1,221173,33,1987,7/29/1987,Mama Kin - Live / Edit
"[""Guns N' Roses""]",[540883],0.568,0.59,0.642,93.239,-7.255,1,8,0.606,0.00679,0.0764,0.0338,0,265693,33,1987,7/29/1987,You're Crazy - Acoustic Version
"[""Guns N' Roses""]",[540883],0.446,0.952,0.624,125.303,-5.321,1,6,0.0901,0.0857,0.112,0.0523,0,356067,74,1987,7/21/1987,Sweet Child O' Mine
"[""Guns N' Roses""]",[540883],0.453,0.987,0.316,123.544,-4.485,1,8,0.0195,0.283,0.268,0.0889,0,273480,72,1987,7/21/1987,Welcome To The Jungle
"[""Guns N' Roses""]",[540883],0.268,0.98,0.395,100.315,-5.958,1,11,0.0192,0.00709,0.182,0.103,0,405600,72,1987,7/21/1987,Paradise City
"[""Guns N' Roses""]",[540883],0.457,0.297,0.333,120.021,-12.511,1,6,0.686,0.000107,0.109,0.0306,0,354880,67,1987,7/29/1987,Patience
"[""Guns N' Roses""]",[540883],0.491,0.974,0.527,106.281,-6.695,1,8,0.0307,2.62E-06,0.274,0.0486,1,228587,56,1987,7/21/1987,Mr. **********
"[""Guns N' Roses""]",[540883],0.394,0.995,0.199,148.196,-4.946,1,1,0.13,0.00459,0.263,0.105,0,268213,56,1987,7/21/1987,*********
"[""Guns N' Roses""]",[540883],0.294,0.641,0.226,79.759,-9.316,1,11,0.0163,0.22,0.112,0.0291,0,536067,80,1991,9/17/1991,November Rain
"[""Guns N' Roses""]",[540883],0.496,0.739,0.378,132.41,-7.193,1,6,0.0211,0.00444,0.106,0.0415,0,336000,77,1991,9/17/1991,Knockin' On Heaven's Door
"[""Guns N' Roses""]",[540883],0.456,0.59,0.243,124.635,-8.638,1,11,0.00182,0.00379,0.104,0.0327,0,283733,74,1991,9/17/1991,Don't Cry (Original)
"[""Guns N' Roses""]",[540883],0.262,0.777,0.264,152.5,-8.671,1,11,0.0109,0.113,0.12,0.0632,0,182733,68,1991,9/17/1991,Live And Let Die
"[""Guns N' Roses""]",[540883],0.336,0.787,0.383,140.003,-8.803,0,10,0.0793,0.0648,0.32,0.0732,0,462093,67,1991,9/17/1991,Civil War
"[""Guns N' Roses""]",[540883],0.35,0.985,0.323,151.007,-5.676,0,10,0.00876,0.551,0.36,0.122,0,343640,68,1991,9/17/1991,You Could Be Mine
"[""Guns N' Roses""]",[540883],0.446,0.978,0.4,111.797,-5.275,0,5,0.0303,0.161,0.0376,0.0443,0,373267,52,1987,7/21/1987,Rocket Queen
"[""Guns N' Roses""]",[540883],0.387,0.989,0.216,150.763,-6.182,1,8,0.0207,1.12E-05,0.126,0.163,1,202693,52,1987,7/21/1987,It's So Easy
"[""Guns N' Roses""]",[540883],0.459,0.97,0.282,103.505,-6.16,1,8,0.158,0.00483,0.476,0.0583,0,219933,51,1987,7/21/1987,My ********
"[""Guns N' Roses""]",[540883],0.395,0.988,0.365,140.849,-4.877,1,11,0.0257,0.146,0.353,0.111,1,263573,50,1987,7/21/1987,Out Ta Get Me
"[""Guns N' Roses""]",[540883],0.458,0.265,0.352,120.411,-14.452,1,6,0.723,0.000254,0.192,0.0313,0,354400,51,1988,1/1/1988,Patience
"[""Guns N' Roses""]",[540883],0.615,0.831,0.914,135.114,-9.394,1,1,0.426,7.26E-05,0.184,0.0311,0,191360,49,1988,1/1/1988,Used To Love Her
"[""Guns N' Roses""]",[540883],0.359,0.762,0.167,89.259,-8.323,1,11,0.0105,0.281,0.368,0.032,0,563893,63,1991,9/17/1991,Estranged
"[""Guns N' Roses""]",[540883],0.237,0.992,0.256,170.627,-5.215,1,1,0.0425,0.00668,0.0755,0.129,0,231560,48,1987,7/21/1987,Think About You
"[""Guns N' Roses""]",[540883],0.402,0.994,0.268,122.223,-4.436,1,8,0.0137,0.0163,0.399,0.132,1,197013,47,1987,7/21/1987,You're Crazy
"[""Guns N' Roses""]",[540883],0.374,0.988,0.321,152.31,-4.706,1,1,0.0321,0.141,0.324,0.0744,0,206173,46,1987,7/21/1987,Anything Goes
"[""Guns N' Roses""]",[540883],0.363,0.849,0.429,170.627,-7.744,1,6,0.0666,0.00517,0.306,0.0554,0,196227,60,1991,9/17/1991,**********
"[""Guns N' Roses""]",[540883],0.587,0.662,0.605,135.862,-9.706,0,8,0.713,2.98E-05,0.0662,0.0308,1,368600,43,1988,1/1/1988,One In A Million
"[""Guns N' Roses""]",[540883],0.41,0.929,0.554,138.462,-5.884,1,6,0.0273,0.0013,0.12,0.0354,0,261373,55,1991,9/17/1991,** Years
"[""Guns N' Roses""]",[540883],0.466,0.632,0.246,68.893,-6.94,1,6,0.465,0.000256,0.135,0.0326,0,259907,62,1993,1/1/1993,Since I Don't Have You
"[""Guns N' Roses""]",[540883],0.615,0.902,0.909,135.46,-7.232,1,1,0.464,2.44E-05,0.15,0.0331,0,192667,55,1987,7/29/1987,Used To Love Her
"[""Guns N' Roses""]",[540883],0.445,0.922,0.449,129.502,-6.665,1,8,0.0189,0.00244,0.181,0.0443,1,298160,53,1991,9/17/1991,Dust N' Bones
"[""Guns N' Roses""]",[540883],0.447,0.912,0.262,126.103,-8.081,1,1,0.0207,0.19,0.131,0.137,1,613800,53,1991,9/17/1991,Coma
"[""Guns N' Roses""]",[540883],0.474,0.983,0.435,118.182,-7.251,1,4,0.00763,0.000758,0.0475,0.0889,0,522093,52,1991,9/17/1991,Locomotive (Complicity)
"[""Guns N' Roses""]",[540883],0.35,0.974,0.119,98.354,-9.55,1,8,0.00146,0.446,0.0378,0.133,1,202040,53,1991,9/17/1991,Double Talkin' Jive
"[""Guns N' Roses""]",[540883],0.436,0.992,0.234,138.973,-6.43,1,6,0.0448,0.122,0.346,0.125,0,287907,52,1991,9/17/1991,Pretty Tied Up (The Perils Of Rock N' Roll Decadence)
"[""Guns N' Roses""]",[540883],0.465,0.986,0.273,81.02,-6.256,0,5,0.00106,0.0021,0.368,0.147,0,318360,52,1991,9/17/1991,Don't **** Me
"[""Guns N' Roses""]",[540883],0.422,0.843,0.822,95.188,-8.413,1,8,0.509,1.30E-05,0.107,0.0414,1,248840,38,1988,1/1/1988,You're Crazy
"[""Guns N' Roses""]",[540883],0.374,0.995,0.131,100.656,-4.45,0,10,0.0108,0.964,0.0791,0.176,1,182133,52,1991,9/17/1991,Right Next Door To ****
"[""Guns N' Roses""]",[540883],0.325,0.953,0.397,118.503,-4.116,0,10,0.000105,0.25,0.254,0.0648,1,305800,53,1993,1/1/1993,Ain't It Fun
"[""Guns N' Roses""]",[540883],0.517,0.97,0.601,134.336,-2.932,1,8,0.00559,0.0343,0.0581,0.0853,0,234907,49,1993,1/1/1993,Hair Of The ***
"[""Guns N' Roses""]",[540883],0.424,0.974,0.237,123.302,-8.081,1,8,0.00975,0.745,0.252,0.0913,0,273067,40,1989,1989,Welcome To The Jungle
"[""Guns N' Roses""]",[540883],0.308,0.988,0.204,166.015,-6.647,1,2,0.00616,0.00125,0.98,0.272,1,341307,50,1991,9/17/1991,Get In The Ring
"[""Guns N' Roses""]",[540883],0.244,0.994,0.203,191.225,-6.782,1,8,0.000918,0.677,0.135,0.201,1,203000,50,1991,9/17/1991,Shotgun *****
"[""Guns N' Roses""]",[540883],0.43,0.614,0.247,124.569,-8.241,0,8,0.000383,0.0416,0.101,0.0317,0,284267,52,1991,9/17/1991,Don't Cry - Alternate Lyrics
"[""Guns N' Roses""]",[540883],0.441,0.726,0.328,139.562,-8.659,1,6,0.0855,1.08E-05,0.137,0.0377,0,246373,53,1991,9/17/1991,So Fine
"[""Guns N' Roses""]",[540883],0.455,0.991,0.148,144.908,-5.842,1,8,0.0102,0.817,0.0703,0.124,1,302333,48,1991,9/17/1991,Back *** ****
"[""Guns N' Roses""]",[540883],0.366,0.851,0.484,135.711,-7.995,1,8,0.00299,0.115,0.609,0.125,0,257573,49,1991,9/17/1991,Dead Horse
"[""Guns N' Roses""]",[540883],0.453,0.987,0.316,123.544,-4.485,1,8,0.0195,0.283,0.268,0.0889,0,273480,44,1987,7/29/1987,Welcome To The Jungle
"[""Guns N' Roses""]",[540883],0.491,0.974,0.527,106.281,-6.695,1,8,0.0307,2.62E-06,0.274,0.0486,1,228587,42,1987,7/29/1987,Mr. **********
"[""Guns N' Roses""]",[540883],0.387,0.989,0.216,150.763,-6.182,1,8,0.0207,1.12E-05,0.126,0.163,1,202693,44,1987,7/29/1987,It's So Easy
"[""Guns N' Roses""]",[540883],0.446,0.952,0.624,125.303,-5.321,1,6,0.0901,0.0857,0.112,0.0523,0,356067,43,1987,7/29/1987,Sweet Child O' Mine
"[""Guns N' Roses""]",[540883],0.334,0.924,0.625,155.788,-8.505,1,3,0.00388,0.645,0.945,0.0908,0,235200,34,1988,1/1/1988,Mama Kin - Live Version (Explicit)
"[""Guns N' Roses""]",[540883],0.306,0.9,0.357,86.772,-7.961,1,6,0.00373,0.0943,0.141,0.052,0,424493,49,1991,9/17/1991,Breakdown
"[""Guns N' Roses""]",[540883],0.558,0.978,0.651,124.199,-6.728,1,11,0.119,0.0504,0.111,0.0475,1,326667,49,1991,9/17/1991,Bad Obsession
"[""Guns N' Roses""]",[540883],0.37,0.857,0.45,81.203,-7.93,1,6,0.00232,0.000225,0.138,0.0516,0,319373,48,1991,9/17/1991,The Garden
"[""Guns N' Roses""]",[540883],0.268,0.98,0.395,100.315,-5.958,1,11,0.0192,0.00709,0.182,0.103,0,405600,43,1987,7/29/1987,Paradise City
"[""Guns N' Roses""]",[540883],0.394,0.995,0.199,148.196,-4.946,1,1,0.13,0.00459,0.263,0.105,0,268213,42,1987,7/29/1987,*********
"[""Guns N' Roses""]",[540883],0.675,0.338,0.336,111.78,-15.47,1,8,0.611,0,0.352,0.0365,0,156133,47,1991,9/17/1991,You Ain't The First
"[""Guns N' Roses""]",[540883],0.417,0.996,0.175,113.404,-5.275,1,1,0.0293,0.955,0.877,0.132,1,143107,47,1991,9/17/1991,Perfect Crime
"[""Guns N' Roses""]",[540883],0.34,0.984,0.613,187.766,-2.533,1,1,0.000249,0,0.331,0.0938,0,87000,49,1993,1/1/1993,********
"[""Guns N' Roses""]",[540883],0.331,0.965,0.342,176.988,-2.918,1,3,0.000112,9.85E-05,0.312,0.143,0,158360,49,1993,1/1/1993,New Rose
"[""Guns N' Roses""]",[540883],0.442,0.888,0.462,108.024,-8.82,0,10,5.41E-05,0.853,0.933,0.0663,1,200600,32,1988,1/1/1988,Reckless Life - Live
"[""Guns N' Roses""]",[540883],0.462,0.998,0.17,106.998,-5.645,1,6,0.15,0.77,0.651,0.151,1,160800,47,1991,9/17/1991,Garden Of Eden
"[""Guns N' Roses""]",[540883],0.466,0.991,0.205,137.595,-3.272,1,8,0.00551,0.174,0.354,0.142,0,248493,47,1993,1/1/1993,Black Leather
"[""Guns N' Roses""]",[540883],0.31,0.945,0.25,108.399,-6.714,1,8,0.0174,0.00751,0.211,0.168,0,455560,54,2004,3/23/2004,Sympathy For The Devil
"[""Herman's Hermits""]",[575051],0.622,0.644,0.666,139.166,-7.484,1,3,0.586,0,0.0594,0.0367,0,173653,18,1966,1/1/1966,Just A Little Bit Better
"[""Herman's Hermits""]",[575051],0.73,0.549,0.903,124.483,-9.578,1,0,0.123,0,0.234,0.057,0,160640,18,1966,1/1/1966,Leaning On A Lamp Post
"[""Herman's Hermits""]",[575051],0.532,0.688,0.851,129.226,-7.467,1,0,0.0472,0.0686,0.417,0.0367,0,154360,20,1968,1968,There's A Kind Of Hush
"[""Herman's Hermits""]",[575051],0.71,0.722,0.964,141.877,-7.659,1,0,0.21,1.26E-05,0.297,0.053,0,121706,45,2009,8/3/2009,Wonderful World (Re-Record)
